fips,county_name,state_name,category,topic_area,year,variable_name,value
17175,Stark County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17175,Stark County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,0
17175,Stark County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,0
17175,Stark County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,0
17175,Stark County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,0
17175,Stark County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
17175,Stark County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,21.16304748
17177,Stephenson County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17177,Stephenson County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,0
17177,Stephenson County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,4
17177,Stephenson County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,0
17177,Stephenson County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,2
17177,Stephenson County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
17177,Stephenson County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,5.859635105
17179,Tazewell County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17179,Tazewell County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,3
17179,Tazewell County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,7
17179,Tazewell County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,3
17179,Tazewell County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,4
17179,Tazewell County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
17179,Tazewell County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,4.733160583
17181,Union County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17181,Union County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,1
17181,Union County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,2
17181,Union County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,1
17181,Union County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,1
17181,Union County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8
17181,Union County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,122.1176471
17183,Vermilion County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17183,Vermilion County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,6
17183,Vermilion County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,11
17183,Vermilion County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,6
17183,Vermilion County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,9
17183,Vermilion County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
17183,Vermilion County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,2.25904581
17183,Vermilion County,Illinois,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.05134195
17185,Wabash County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17185,Wabash County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,1
17185,Wabash County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,2
17185,Wabash County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,1
17185,Wabash County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,0
17185,Wabash County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
17185,Wabash County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,1.044477326
17187,Warren County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17187,Warren County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,1
17187,Warren County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,2
17187,Warren County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,1
17187,Warren County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,0
17187,Warren County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
17187,Warren County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,34.07700821
17187,Warren County,Illinois,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.349507777
17189,Washington County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17189,Washington County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,0
17189,Washington County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,0
17189,Washington County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,0
17189,Washington County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,0
17189,Washington County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.8
17189,Washington County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,2.993585175
17191,Wayne County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17191,Wayne County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,2
17191,Wayne County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,4
17191,Wayne County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,0
17191,Wayne County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,0
17191,Wayne County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
17191,Wayne County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,3.879963625
17191,Wayne County,Illinois,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,6.486814186
17193,White County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17193,White County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,0
17193,White County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,1
17193,White County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,0
17193,White County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,1
17193,White County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
17193,White County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,1.937150237
17195,Whiteside County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17195,Whiteside County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,4
17195,Whiteside County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,5
17195,Whiteside County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,4
17195,Whiteside County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,1
17195,Whiteside County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
17195,Whiteside County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,21.56170926
17197,Will County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17197,Will County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,16
17197,Will County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,35
17197,Will County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,16
17197,Will County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,9
17197,Will County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.8
17197,Will County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,1.884038512
17197,Will County,Illinois,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.355152087
17199,Williamson County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17199,Williamson County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,5
17199,Williamson County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,5
17199,Williamson County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,5
17199,Williamson County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,4
17199,Williamson County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
17199,Williamson County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,0.772338403
17201,Winnebago County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17201,Winnebago County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,11
17201,Winnebago County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,37
17201,Winnebago County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,11
17201,Winnebago County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,12
17201,Winnebago County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,7.7
17201,Winnebago County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,2.724929594
17201,Winnebago County,Illinois,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.712835963
17203,Woodford County,Illinois,Food Access,Food Insecurity,2018,food_banks,0
17203,Woodford County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and10,0
17203,Woodford County,Illinois,Food Access,Food Insecurity,2019,food_desert_half_and10,0
17203,Woodford County,Illinois,Food Access,Food Insecurity,2019,food_desert_1and20,0
17203,Woodford County,Illinois,Food Access,Food Insecurity,2019,food_desert_vehicle,0
17203,Woodford County,Illinois,Community Characteristics,Population,2020,rwj_food_environment_index,9.1
17203,Woodford County,Illinois,Food Retail,General DTC,2017,direct_sales_per_capita,19.65088055
17203,Woodford County,Illinois,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,3.072870939
18001,Adams County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18001,Adams County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,1
18001,Adams County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18001,Adams County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18001,Adams County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,2
18001,Adams County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
18001,Adams County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,11.18593446
18003,Allen County,Indiana,Food Access,Food Insecurity,2018,food_banks,1
18003,Allen County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,20
18003,Allen County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,37
18003,Allen County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,20
18003,Allen County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,16
18003,Allen County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
18003,Allen County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,1.606427857
18003,Allen County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.142797759
18005,Bartholomew County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18005,Bartholomew County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,4
18005,Bartholomew County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,4
18005,Bartholomew County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,4
18005,Bartholomew County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,3
18005,Bartholomew County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
18005,Bartholomew County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,12.31106777
18005,Bartholomew County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.170648464
18007,Benton County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18007,Benton County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18007,Benton County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18007,Benton County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18007,Benton County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18007,Benton County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
18007,Benton County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,4.528039011
18009,Blackford County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18009,Blackford County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,1
18009,Blackford County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,2
18009,Blackford County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18009,Blackford County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,1
18009,Blackford County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
18009,Blackford County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,3.173012692
18011,Boone County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18011,Boone County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18011,Boone County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18011,Boone County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18011,Boone County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18011,Boone County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.9
18011,Boone County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,7.666034156
18011,Boone County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.244781784
18013,Brown County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18013,Brown County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18013,Brown County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18013,Brown County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18013,Brown County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18013,Brown County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
18013,Brown County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,2.394413036
18013,Brown County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.266045893
18015,Carroll County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18015,Carroll County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18015,Carroll County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18015,Carroll County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
